title,body,label
"[2019서울모터쇼] 포르셰, 제로백 3.6초 ‘신형 911’ 공개조선비즈|2019.03.28 14:38","포르셰 ‘신형 911 카레라 4S’. /이창환 기자포르셰가 28일 ‘신형 911’ ‘신형 마칸’ ‘신형 카이엔 E-하이브리드’를 경기 고양시 킨텍스에서 열린 ‘2019 서울모터쇼’ 언론 공개 행사에서 선보였다.포르셰 스포츠카 911은 1963년 첫 공개 이후, 8세대에 걸쳐 진화하며 스포츠카의 기준을 제시해왔다. ‘신형 911 카레라 4S’ 실내는 10.9인치 터치스크린 모니터를 장착했다. 6기통 수평대향 터보차저 엔진을 탑재한 신형 911 카레라 4S는 최고 출력 450마력을 발휘한다. 새롭게 개발된 8단 듀얼 클러치 변속기를 장착해, 이전 모델보다 출력이 30마력 증가했다. 정지 상태에서 시속 100㎞까지 가속하는 데 3.6초밖에 걸리지 않는다. 최고 속도는 시속 306㎞다. 20인치 앞바퀴 휠과 21인치의 뒷바퀴 휠로 더욱 넓어진 휠 하우징 아치가 인상적이다.신형 911 카레라 4S는 다양한 주행 보조 시스템과 안전성 및 편의성도 갖췄다. 젖은 노면에서도 안전한 주행을 지원하는 세계 최초 습도 감지 시스템 웻(Wet) 모드가 기본 사양으로 탑재된다.포르셰 ‘신형 마칸’. /이창환 기자포르셰의 콤팩트 스포츠유틸리티차량(SUV) ‘신형 마칸’은 부분변경을 통해 진보된 디자인과 새로운 첨단 기술, 강력한 성능을 갖췄다. 2.0L, 4기통 터보차저 가솔린 엔진을 탑재한 ‘신형 마칸’은 7단 듀얼 클러치 변속기를 장착해 최고 출력 252마력, 최대 토크 37.8 kg∙m 를 발휘한다. 제로백(정지 상태에서 시속 100㎞까지 가속하는 시간)은 단 6.7초. 최고 속도는 시속 227㎞다.신형 마칸은 풀 발광다이오드(LED) 라이트와 다양한 색깔, 첨단 옵션 사항으로 중무장했다. 새로운 옵션으로 911 모델을 연상시키는 GT 스포츠 스티어링 휠을 장착할 수 있다. 스포츠 크로노 패키지를 선택하면 스티어링 휠에 모드 스위치와 스포츠 리스폰스 버튼이 적용된다. 어댑티브 크루즈 컨트롤을 포함하는 새로운 교통 보조 장치도 탑재했다.포르셰 ‘신형 카이엔 E-하이브리드’. /이창환 기자이번 모터쇼에는 포르셰의 미래 제품 전략의 한 축인 하이브리드 모델 ‘신형 카이엔 E-하이브리드’가 공개됐다. 340마력의 3L V6 터보 엔진과 136마력 전기 모터가 결합한 ‘신형 카이엔 E-하이브리드’는 918 스파이더를 계승한 부스트 전략으로 최고 출력 462마력, 최대 토크 71.4 kg∙m를 발휘한다. 정지 상태에서 시속 100㎞까지 가속하는 데 5초밖에 걸리지 않는다. 전기 모드만으로는 최대 44㎞까지 달릴 수 있다.포르셰 ‘파나메라 4 E-하이브리드’. /이창환 기자마이클 키르쉬 포르셰코리아 대표는 ""서울 모터쇼에서 국내 최초로 공개된 신차와 함께 가치 중심 성장, 미래 제품 전략을 반영한 혁신적인 세그먼트(차급) 개발에 나서겠다""며 ""고객에게 더욱 가까이 다가가는 제품과 서비스 구축을 통해 독보적인 스포츠카 브랜드로서의 위상을 정립해 나가겠다""고 말했다.포르셰는 서울모터쇼에서 국내 최초로 선보인 ‘신형 911 카레라 4S’ ‘신형 마칸’ ‘신형 카이엔 E-하이브리드’를 포함해 ‘신형 카이엔’ ‘파나메라 4 E-하이브리드’ ‘파나메라 터보’ ‘718 박스터 GTS’ ‘718 카이맨 GTS’ ‘918 스파이더’ ‘911 S 2.2 타르가(1970)’ ‘911 트리뷰트’ ‘미션 E’ 등 총 12종의 차량을 선보인다.포르셰 ‘918 스파이더’ 앞모습과 뒷모습. /이창환 기자[이창환 기자 ch21@chosunbiz.com]chosunbiz.com조선비즈 관련뉴스해당 언론사에서 선정하며언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.[단독] '현대차 협력사' 엠에스오토텍, 한국GM 군산공장 인수 유력'찬밥신세' 중대형 아파트, 계약금 낮추고 대출 지원물량 반토막 났는데 아직도 떼쓰기… 기로에 선 르노삼성조양호 회장, 대한항공 경영권 박탈… 국민연금 반대가 '결정타'신형 쏘나타 출고지연, '냉간소음' 때문… 정의선 ""완전 해결하라""",0
"KT·한국프로축구연맹, 5G 콘텐츠로 프로축구 부흥시킨다조선비즈|2019.03.28 14:40","KT가 한국프로축구 부흥에 나선다.KT는 한국프로축구연맹과 함께 프로축구 저변 확대 및 차별화된 5세대(G) 이동통신 축구 콘텐츠 공동 발굴을 위한 업무협약을 체결했다고 28일 밝혔다.28일 서울 광화문광장 ‘KT 5G 체험관’에서 열린 업무협약식에 참석한 허정무(왼쪽) 한국프로축구연맹 부총재와 구현모 KT 고객미디어부문장. /KT 제공이번 업무협약에 따라 KT와 한국프로축구연맹은 5G 축구 콘텐츠를 공동 발굴하고 국내 프로축구 K리그 활성화를 위해 협력할 계획이다.KT그룹 방송채널사용사업자 ‘스카이티브이’와의 협력도 확대된다. 스카이티브이는 K리그-2 전체 182개 경기 중 81개 경기를 TV 생중계할 예정이다. 온라인 동영상 서비스 ‘올레 tv 모바일’에서도 동시 방영해 축구와의 접점 확대에 나설 방침이다.구현모 KT 고객미디어부문장은 ""새롭고 차원 높은 5G 축구 콘텐츠를 지속 발굴하고 더 나은 스포츠 향유 환경을 조성해 국민기업으로서 국민 삶의 질 향상에 더욱 기여하겠다""고 말했다.[안별 기자 ahnbyeol@chosunbiz.com]chosunbiz.com조선비즈 관련뉴스해당 언론사에서 선정하며언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.[단독] '현대차 협력사' 엠에스오토텍, 한국GM 군산공장 인수 유력'찬밥신세' 중대형 아파트, 계약금 낮추고 대출 지원물량 반토막 났는데 아직도 떼쓰기… 기로에 선 르노삼성조양호 회장, 대한항공 경영권 박탈… 국민연금 반대가 '결정타'신형 쏘나타 출고지연, '냉간소음' 때문… 정의선 ""완전 해결하라""",0
코웨이 인수 닷새만에 웅진에너지 상폐위기...지주사 웅진도 타격조선비즈|2019.03.28 14:45,"웅진, 에너지 평가손실 반영으로 부채비율 급등할듯웅진에너지 CB 투자자 1200억원 디폴트 가능성코웨이 인수대금 1조5300억원 차입...연 500억원 이자 상환해야웅진그룹의 핵심 계열사인웅진에너지(103130)가 27일 외부감사인인 한영회계법인으로부터 ‘감사의견 거절’을 받아 상장폐지 위기에 놓였다. 웅진에너지가 상폐되면 지주사인웅진(016880)도 타격을 받을 수 밖에 없다. 웅진은 웅진에너지 영향으로 아직 감사보고서를 제출하지 못한 상황이다.웅진 대주주인 윤형덕·새봄 형제/조선DB웅진에너지 외부감사인은 2017년까지 삼정회계법인이었다. 그러나 외부감사인이 한영으로 바뀐 후 감사의견이 거절된 것이다. 한영회계법인 측은 ""웅진에너지 재무제표에 대한 감사의견의 근거를 제공하는 충분하고 적합한 감사증거를 입수할 수 없었다""고 했다.이에따라 웅진에너지가 발행한 약 1200억원 규모의 전환사채(CB)는 감사의견 거절로 디폴트(채무불이행) 상황에 처했다.1조5300억원을 차입해 지난 22일코웨이(021240)인수를 완료한 웅진의 자금압박은 커질 수 있다. 웅진에너지가 상폐되면 지주사인 웅진이 보유한 웅진에너지 지분가치는 급격히 떨어지기 때문이다.이는 평가손실에 반영돼 웅진의 부채비율이 급등하는 결과를 초래한다. 웅진그룹 지배구조는 ‘웅진-웅진씽크빅-코웨이’, ‘웅진-웅진에너지’로 이어지는 구조다. 웅진은 웅진씽크빅(35%, 특수관계인 포함)과 웅진에너지(약 31%)를 지배하고 있다.지난달 27일 ‘BBB(하향검토)’로 떨어진 웅진의 신용등급은 더 내려갈 수 있다. ‘B-(부정적)’으로 떨어진 웅진에너지 신용등급도 강등될 것으로 보인다. 통상 기업의 신용등급이 ‘BBB’ 밑으로 내려가면 정크본드로 분류한다. 정크본드는 채무불이행의 위험도가 높은 회사채를 말한다.이번 코웨이 인수는 윤석금 웅진그룹 회장의 차남인 윤새봄 웅진 사업운영 총괄 전무(40)가 주도했다. 윤새봄 전무는 형 윤형덕 웅진투투럽 대표와 웅진 지분 29% 가량을 갖고 있는 최대주주다.웅진은 자금마련을 위해 코웨이 주식을 담보로 돈을 빌리고, 웅진씽크빅 전환사채(CB)를 발행했다. 한국투자증권이 대주단을 구성해 약 1조1000억원을 차입하는 방식이며, 만기(5년) 이자율은 연복리 7%다. 이는 자기자본의 284%에 해당하는 금액이다. 이자비용은 연간 500억원이 넘는다. 웅진그룹 관계자는 ""코웨이의 배당금을 이자로 사용할 계획""이라고 했다.대주단이 돈을 빌려주거나 채권에 투자할때는 약정을 맺는다. 통상 신용등급이 일정수준 내려가거나, 의견거절을 받으면 빌려준 돈을 만기 전에 회수하는 조건 등이 담긴다. 이날 오후 2시 기준 웅진과 씽크빅 주가는 각각 1.9%, 2.9% 하락중이다. 코웨이 주가도 1% 이상 내려 거래되고 있다.웅진그룹 지배구조한편 웅진은 웅진에너지에 더이상 자금지원이 어렵다는 입장이다. 웅진에너지는 지난해 약 1000억원의 당기순손실을 냈다. 중국 정부의 보조금 삭감, 미국의 세이프가드 발동 등 비우호적 환경이 조성되면서 태양광 밸류체인 전반의 가격이 가파르게 하락했기 때문이다. 모기업마저 손을 뗀 상황에서 외부의 지원 없이 독자생존하기는 어려울 것이란 지적이 나온다.[유윤정 기자 you@chosunbiz.com]chosunbiz.com조선비즈 관련뉴스해당 언론사에서 선정하며언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.[단독] '현대차 협력사' 엠에스오토텍, 한국GM 군산공장 인수 유력'찬밥신세' 중대형 아파트, 계약금 낮추고 대출 지원물량 반토막 났는데 아직도 떼쓰기… 기로에 선 르노삼성조양호 회장, 대한항공 경영권 박탈… 국민연금 반대가 '결정타'신형 쏘나타 출고지연, '냉간소음' 때문… 정의선 ""완전 해결하라""",0
한은 금통위원 재산 평균 44억…이주열 총재 27억 보유조선비즈|2019.03.28 14:46,"금통위원 재산 1년간 평균 2억 늘어‥임지원 위원 재산 77.6억 달해우리나라의 기준금리를 결정하는 한국은행 금융통화위원들의 재산이 약 44억원으로 집계됐다. 부동산 가격 상승과 급여 저축 등으로 1년새 2억원 넘게 늘어났다.정부공직자윤리위원회가 28일 공개한 '2019년 고위공직자 정기재산변동사항'에 따르면 금통위원 7명이 작년 말 신고한 재산가액은 1인당 평균 43억9300만원이다. 이는 전년에 비해 2억1500만원 가량 늘어난 것이다.이주열 한은 총재와 금통위원들이 지난해 11월 금통위 통화정책방향 회의에 참석한 모습./조선DB이주열 한은 총재는 재산이 27억1400만원으로 1억2630만원 증가했다. 부동산은 배우자와 공동 소유한 서울 강남구 자곡동 래미안강남힐즈 아파트(8억3000만원)와 서울 성동구 하왕십리동 센트라스 아파트 전세 임차금(8억4000만원) 등으로 가액 변동은 없었다.예금 보유액은 1년 전 수준(9억3152만원)보다 1억2833만원 증가 10억5985만원이었다. 급여와 상여금 등 저축이 늘어난 것으로 나타났다. 유가증권은 330만원으로 배우자(216만원)와 장녀(114만원) 등이 보유했다.가장 재산이 많은 금통위원은 지난해 임명된 임지원 위원이다. 임 위원은 5억5200만원 증가한 77억5800만원의 재산을 신고했다. 임 위원은 예금만 67억원을 보유했다. 근로소득 예치와 함께 취임 전 근무했던 JP모건 주식 등을 처분해 재산이 늘었다.임 위원의 뒤를 이어 신인석 금통위원이 75억5900만원의 재산을 신고했다. 1년 전보다 1억7200만원 가량 늘어난 규모로 부동산 공시가격 상승과 저축 증가 등에 기인했다.고승범 위원은 재산이 39억3100만원으로 4억5700만원 증가했다. 강남 압구정에 소재한 아파트 가격이 상승하면서 재산이 크게 늘어난 것으로 파악된다.조동철 위원은 재산이 36억2300만원으로 1억9300만원 감소했다. 금통위원들 중에서 유일하게 재산이 감소했는데, 부동산과 예금 등이 늘었지만 자녀의 결혼으로 재산 집계에서 빠진 영향인 것으로 파악됐다.이일형 위원은 재산이 30억8500만원으로 부동산 가격 상승과 예금증가로 2억4000만원 가량 늘었다.윤면식 부총재는 1억5334만원 증가한 20억8273만원을 신고했다. 건물(6억3500만원), 예금(14억3989만원) 등을 보유했다.[조은임 기자 goodnim@chosunbiz.com]chosunbiz.com조선비즈 관련뉴스해당 언론사에서 선정하며언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.[단독] '현대차 협력사' 엠에스오토텍, 한국GM 군산공장 인수 유력'찬밥신세' 중대형 아파트, 계약금 낮추고 대출 지원물량 반토막 났는데 아직도 떼쓰기… 기로에 선 르노삼성조양호 회장, 대한항공 경영권 박탈… 국민연금 반대가 '결정타'신형 쏘나타 출고지연, '냉간소음' 때문… 정의선 ""완전 해결하라""",0
"삼광글라스, 오너 책임경영 강화조선비즈|2019.03.28 14:49","서울 서초구 염곡동에 있는 삼광글라스 사옥./삼광글라스 제공이복영삼광글라스(005090)회장의 두 아들이 본격 경영에 나선다.삼광글라스는 27일 열린 2019년 정기 주주총회에서 이복영 회장의 차남 이원준(35) 삼광글라스 상무(경영관리본부장)를 사내이사로 신규 선임했다. 이원준 상무는 뱅크오브아메리카(BoA)에서 근무하다 2011년 삼광글라스에 입사했다.이복영 회장의 장남 이우성(41) 이테크건설 부사장은 이달 25일 개최된 이테크건설 2019년 정기 주주총회에서 사내이사로 신규 선임됐다. 이우성 부사장은 미국 펜실베이니아대 와튼스쿨에서 경영학석사(MBA)를 받은 후 2007년부터 이테크건설에서 근무 중이다.이우성 부사장이 이테크건설 경영을, 이원준 상무가 삼광글라스 경영을 맡는 구조가 예상된다. 삼광글라스는 유리 밀폐용기 브랜드 ‘글라스락’으로 잘 알려졌지만, 회사 규모는 이테크건설이 더 크다. 지난해 이테크건설은 매출 1조4879억원, 영업이익 1170억원을 냈다. 삼광글라스는 지난해 매출 3467억원, 영업손실 275억원을 냈다.삼광글라스는 OCI그룹 계열사로 이복영 회장은 OCI 창업주 고(故) 이회림 회장의 차남이다.[박용선 기자 brave@chosunbiz.com]chosunbiz.com조선비즈 관련뉴스해당 언론사에서 선정하며언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.[단독] '현대차 협력사' 엠에스오토텍, 한국GM 군산공장 인수 유력'찬밥신세' 중대형 아파트, 계약금 낮추고 대출 지원물량 반토막 났는데 아직도 떼쓰기… 기로에 선 르노삼성조양호 회장, 대한항공 경영권 박탈… 국민연금 반대가 '결정타'신형 쏘나타 출고지연, '냉간소음' 때문… 정의선 ""완전 해결하라""",0
"무협 ""대이란 제재 예외국 연장 우려, 원유 수입선 다변화해야""조선비즈|2019.03.28 15:04","우리나라가 미국의 대이란 제재 예외국 지위를 연장받지 못할 것이라는 우려가 제기되면서 원유 수입선을 다변화해야한다는 분석이 나왔다.한국무역협회는 28일 해명자료에서 ""이란산 초경질 원유는 여타국 대비 가격 면에서 크게 저렴해 국내 석유화학업계에 매우 중요한 원료""라며 ""이란산 원유 수입 제재 예외국 연장은 국내 석유화학산업의 경쟁력 유지에 중요한 사안""이라고 밝혔다.우리 정부는 예외국 지위를 연장하기 위해 미국 워싱턴에서 한·미 간 실무 협상을 할 예정이다. 미국은 지난해 11월 한국 등 8개국에 이란산 원유를 180일간 한시적으로 수입할 수 있도록 제재 예외국 지위를 부여했다. 시한은 오는 5월 3일까지다. 일각에서는 우리나라 콘덴세이트(초경질유) 수입량의 약 50%를 차지하는 이란산 수입에 차질이 빚어질 것이라는 우려가 나왔다.보고서는 ""지난해 한국의 미국산 원유수입 물량은 2017년보다 4배 이상 증가한 반면, 이란산은 60% 이상 줄었다""며 ""미국이 이란의 대체재 역할을 했다""고 밝혔다. 이란산 원유 수입 비중은 2018년 4.9%로 2017년(13.1%)보다 크게 줄었다.그러나 일반 원유와 달리 초경질유는 이란산이 전체 초경질유 수입에서 차지하는 비중이 절반 이상이다. 이란산 원유 수입의 70% 이상이 초경질유일 정도로 이란은 한국의 안정적인 초경질유 공급처라고 무역협회는 설명했다.무역협회는 유가 변동성에 주의를 기울여야 할 것이라고 경고했다. 무협은 ""올해 국제유가가 상승세를 보이고 있다""며 ""이란의 원유 생산은 석유수출국기구(OPEC) 중 3위로 미국의 이란 제재 심화에 따른 공급축소로 국제유가가 상승할 가능성이 존재한다""고 전했다.[한동희 기자 dwise@chosunbiz.com]chosunbiz.com조선비즈 관련뉴스해당 언론사에서 선정하며언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.[단독] '현대차 협력사' 엠에스오토텍, 한국GM 군산공장 인수 유력'찬밥신세' 중대형 아파트, 계약금 낮추고 대출 지원물량 반토막 났는데 아직도 떼쓰기… 기로에 선 르노삼성조양호 회장, 대한항공 경영권 박탈… 국민연금 반대가 '결정타'신형 쏘나타 출고지연, '냉간소음' 때문… 정의선 ""완전 해결하라""",0
"대우조선, 푸틴이 극찬한 '쇄빙 LNG선' 4척 명명식조선비즈|2019.03.28 15:18","대우조선해양(042660)이 세계 최초로 건조한 ‘쇄빙 LNG(액화천연가스) 운반선’ 4척의 명명식이 28일 거제 옥포조선소에서 열렸다. 쇄빙 LNG선은 북극해 얼음을 깨면서 LNG를 운반할 수 있도록 설계된 선박이다.쇄빙 LNG선 4척은 각각 니콜라이 예브게노프(러시아 북극탐험가)’,‘블라디미르 보로닌(러시아 첫 북극항로 운항 쇄빙선 선장)’,‘기요르기 우샤코프(러시아 북극탐험가)’,‘야코프 가껠(북극 수심지도 최초 작성자)’ 등 러시아 북극 탐험가와 학자 이름을 붙였다. 쇄빙 LNG선은 북극항로의 얼음을 깨고 아시아 및 북유럽 지역에 LNG를 수송하게 된다.28일 대우조선해양 옥포조선소에서 쇄빙LNG선 4척의 명명식이 열렸다. 사진은 이번에 명명된 쇄빙LNG선 4척의 모습./대우조선해양 제공이 선박들은 길이가 299m, 폭은 50m다. 우리나라 전체가 이틀간 사용할 수 있는 양인 LNG 17만2600㎥를 운송할 수 있으며 최대 2.1m 두께의 얼음을 깨고 나갈 수 있다. 얼음과 직접 맞닿은 선수와 선미 부분에는 일반 선박 강판보다 3배가량 두꺼운 70mm 두께의 초고강도 특수강판을 사용했으며, 얼음을 깨고 추진하기에 가장 적합한 디자인이 선수(선박 앞) 및 선미(선박 뒤)에 적용됐다.쇄빙 LNG선은 영하 52도의 극한 기후에서 운항하기 때문에 모든 장비를 안정적으로 가동할 수 있도록 최고 수준의 방한처리 기술을 갖췄다. 전후 양방향 쇄빙 운항 능력을 극대화하기 위해 360도 회전이 가능한 ‘아지포드 추진기(Azipod System)’ 3기를 장착하는 등 상선 분야 최초의 특수 추진시스템이 장착됐다.쇄빙 LNG선은 1척당 가격이 3억2000만달러(약 3600억원)에 달한다. 일반 LNG선보다 1억달러 이상 비싸다.대우조선은 2014년 발주된 1차 야말 프로젝트(야말반도 천연가스전 개발)용 쇄빙 LNG선 15척(총 48억 달러)을 모두 수주했다. 13개 글로벌 선사와 한국, 일본, 러시아 국영조선소 등 7개 조선업체가 뛰어든 수주전에서 ‘싹쓸이’에 성공한 것이다. 대우조선은 이중 10척을 성공적으로 인도했으며 총 5척의 쇄빙 LNG선이 옥포조선소에서 막바지 건조 작업 중에 있다. 대우조선은 2차 야말 LNG 프로젝트가 추진되면서 신규 극지용 선박 발주를 기대하고 있다.2017년 러시아에서 진행된 쇄빙 LNG선 1호 명명식은 블라디미르 푸틴 러시아 대통령이 직접 참석할 정도로 관심을 모았다. 당시 푸틴 대통령은 ""(대우조선이 건조한 쇄빙 LNG선이 투입되는) 야말 프로젝트는 막연하게 여겨지던 북극항로의 가능성을 활짝 연 것""이라며 ""러시아, 유럽뿐 아니라 전 세계 에너지 산업 발전에 크게 공헌하게 될 것""이라고 말했다.[한동희 기자 dwise@chosunbiz.com]chosunbiz.com조선비즈 관련뉴스해당 언론사에서 선정하며언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.[단독] '현대차 협력사' 엠에스오토텍, 한국GM 군산공장 인수 유력'찬밥신세' 중대형 아파트, 계약금 낮추고 대출 지원물량 반토막 났는데 아직도 떼쓰기… 기로에 선 르노삼성조양호 회장, 대한항공 경영권 박탈… 국민연금 반대가 '결정타'신형 쏘나타 출고지연, '냉간소음' 때문… 정의선 ""완전 해결하라""",0
KB국민은행 미세먼지 해결하는 'KB맑은하늘' 금융상품 패키지 출시조선비즈|2019.03.28 15:19,"KB국민은행은 28일 미세먼지 문제해결에 동참할 수 있는 ‘KB맑은하늘’ 금융상품 패키지를 출시했다고 밝혔다.‘KB맑은하늘적금’은 종이통장 미발행, 대중교통 타기 등 맑은 하늘을 지키기 위한 생활 속 작은 실천을 하면 우대금리(최고 연 1.0%p)를 받을 수 있다. 최대 2억원을 보장하는 대중교통·자전거 상해 보험서비스도 무료로 받을 수 있다. KB국민은행은 고객이 가입한 적금 한 좌당 1000원의 기부금을 조성해 미세먼지 저감을 위한 ‘KB 국민의 맑은하늘 숲’도 조성할 계획이다.‘KB맑은하늘공익신탁’도 출시했다. 이 상품은 신탁보수 금액의 10%를 돌려 받아 기부할 수 있다. 연말 정산을 하면 세액공제도 받을 수 있다. 이 상품을 통해 기부한 금액이 목표 금액에 도달하면 은행도 동일한 금액을 기부할 예정이다. 이렇게 조성된 기부금은 미세먼지 저감을 위해 사회복지시설의 노후된 보일러를 친환경 콘덴싱 보일러로 교체하는 사업에 지원된다.KB국민은행은 환경성질환을 보장하는 보험 상품도 단독 판매한다. (무)KB환경사랑입원보험(보장성)은 아토피, 알레르기성 비염, 천식, 급성 기관지염, 폐렴, 외부요인에 의한 폐질환 등 환경성 질환으로 입원 시 입원비를 보장하는 보장성 보험이다. 급성심근경색증, 뇌출혈 등으로 인한 입원 시에도 입원비를 보장한다.이날 KB국민은행 여의도 본점에서 열린 출시 기념식에는 조명래 환경부 장관, 최열 환경재단 이사장이 참석해 상품을 가입하며 의미를 더했다.[연지연 기자 actress@chosunbiz.com]chosunbiz.com조선비즈 관련뉴스해당 언론사에서 선정하며언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.[단독] '현대차 협력사' 엠에스오토텍, 한국GM 군산공장 인수 유력'찬밥신세' 중대형 아파트, 계약금 낮추고 대출 지원물량 반토막 났는데 아직도 떼쓰기… 기로에 선 르노삼성조양호 회장, 대한항공 경영권 박탈… 국민연금 반대가 '결정타'신형 쏘나타 출고지연, '냉간소음' 때문… 정의선 ""완전 해결하라""",0
"산은 ""금호아시아나그룹 다각적인 경영정상화 마련하겠다""조선비즈|2019.03.28 15:21","""조속한 시일내 아시아나항공 재무구조 개선 위한 MOU 재체결""산업은행은 28일 보도자료를 내고 금호아시아나그룹과 긴밀히 협의해 다각적인 경영정상화 방안을 마련하고 조속한 시일내 양해각서(MOU) 재체결도 추진하겠다고 밝혔다.이에 앞서 박삼구 금호아시아나그룹 회장은 그룹 회장직을 포함해아시아나항공(020560)과금호산업(002990)대표이사, 등기이사에서 물러나겠다고 발표했다. 최근 아시아나항공 감사보고서가 '한정' 의견을 받으면서 금호아시아나그룹의 정상적인 경영 여건에 물음표가 달리자 자진사퇴를 통해 사태 해결에 나선 것이다. 박 회장은 전날 저녁 이동걸 산업은행 회장을 직접 만나 금호아시아나그룹의 경영정상화와 금융시장 신뢰 회복을 위해 협조해달라고 요청한 것으로 알려졌다.산업은행은 ""이 회장은 박 회장이 일련의 사태에 대한 책임을 깊이 통감하고 용퇴하기로 결정한 내용에 대해 확인했다""며 ""시장의 우려를 해소하고 신뢰를 회복할 수 있는 수준의 방안을 마련해 제출해달라고 금호아시아나그룹에 요청했다""고 밝혔다. 산업은행은 아시아나항공의 조속한 정상화를 위해서는 우선 대주주와 회사의 시장신뢰 회복 노력이 선행될 필요가 있다는 입장도 금호아시아나그룹에 전달했다.산업은행은 금호아시아나그룹이 제출할 경영정상화 이행계획과 실사 결과 등을 바탕으로 다음달 초 재무구조개선 MOU 재체결을 진행할 계획이다. 산업은행을 비롯한 채권단은 지난해 4월 6일 아시아나항공과 1년 기한으로 재무구조 개선을 위한 MOU를 체결한 바 있다. 아시아나항공의 재무구조 개선을 위해 비핵심자산 매각, 전환사채 및 영구채 발행, 자본 확충을 통한 단기 차입금 비중 개선 등의 자구계획이 담겨 있었다. MOU 재체결이 불발되면 아시아나항공은 다시 재무 위기에 빠질 가능성이 크다.당초 산업은행이 MOU 연장을 하지 않을 수 있다는 분석도 있었지만 내부적으로 재체결을 하는 방향으로 결론이 난 것으로 알려졌다. 대신 산업은행을 비롯한 채권단은 MOU 재체결을 하는 조건으로 강도 높은 개선안을 요구할 가능성이 크다. 이동걸 회장은 지난 27일 국회 정무위원회에 출석해 ""아시아나항공이 시장 신뢰를 회복할 수 있도록 자금 계획을 철저하게 하겠다""고 말했다.[이종현 기자 iu@chosunbiz.com]chosunbiz.com조선비즈 관련뉴스해당 언론사에서 선정하며언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.[단독] '현대차 협력사' 엠에스오토텍, 한국GM 군산공장 인수 유력'찬밥신세' 중대형 아파트, 계약금 낮추고 대출 지원물량 반토막 났는데 아직도 떼쓰기… 기로에 선 르노삼성조양호 회장, 대한항공 경영권 박탈… 국민연금 반대가 '결정타'신형 쏘나타 출고지연, '냉간소음' 때문… 정의선 ""완전 해결하라""",0
"삼성중공업, 노르웨이·독일서 스마트십 기술 인증조선비즈|2019.03.28 15:23","삼성중공업이 28일 노르웨이·독일 선급인 DNV-GL로부터 이산화탄소 배출 규제(MRV & DCS)에 대한 스마트십 기술 인증을 받았다고 밝혔다.삼성중공업 선박해양연구센터 김현조 센터장(오른쪽)과 DNV-GL선급 한국-일본 총괄 책임자 비다 돌로넨이 기념 촬영을 하고 있다./삼성중공업 제공삼성중공업의 스마트십 솔루션 ‘인텔리만 십(INTELLIMAN ship)’에 적용된 기술은 시스템에서 자동으로 △출발 및 도착 항구의 위치정보와 시간을 기록하고 △운항 상태에 따라 연료 사용량과 이산화탄소 배출량을 실시간으로 계측해 모니터링 할 수 있으며 △축적된 데이터를 활용해 정확한 운항 리포트를 생성한다.삼성중공업은 관계자는 ""지난해 12월 미국 선급협회인 ABS로부터 획득한 인증에 이은 추가 인증""이라며 ""삼성중공업의 친환경 스마트십 기술에 대한 선사들의 신뢰성이 높아져 실선 적용이 확대될 것으로 예상한다""고 말했다.[한동희 기자 dwise@chosunbiz.com]chosunbiz.com조선비즈 관련뉴스해당 언론사에서 선정하며언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.[단독] '현대차 협력사' 엠에스오토텍, 한국GM 군산공장 인수 유력'찬밥신세' 중대형 아파트, 계약금 낮추고 대출 지원물량 반토막 났는데 아직도 떼쓰기… 기로에 선 르노삼성조양호 회장, 대한항공 경영권 박탈… 국민연금 반대가 '결정타'신형 쏘나타 출고지연, '냉간소음' 때문… 정의선 ""완전 해결하라""",0
