title,body,label
"‘19경기 무승’ 경남, 상주전은 다를까","[사진] 연맹 제공.[OSEN=이인환 기자] 19경기 무승의 경남 FC가 다시 한 번 단두대 위에 선다.경남은 오는 3일 ‘하나원큐 K리그1 2019’(이하 K리그1) 24라운드 경기를 위해 상주 상무 원정 경기에 나선다.올 시즌 세 번째 맞대결로 양 팀은 지난 7라운드(경남 홈)와 14라운드(상주 홈)에서 만나 두 번 모두 1-1 무승부를 기록했다.두 팀의 상대전적이 7승 3무 7패로 동일하다. 심지어 최근 10경기 전적 또한 4승 2무 4패로 동일하다.지난 14라운드 경기에서 양 팀은 승리를 위해 고군분투 하였으나, 전반 19분 상주 윤빛가람의 선제골에 이어 전반 38분 당시 경남 소속이었던 이영재의 동점골이 터지며 끝내 승부를 가리지 못했다.최근 경남은 리그 19경기 무승(10무 9패)로 11위(승점 16점)으로 강등권에 머무르고 있다. 3월 이후 리그에서 승리한 적이 없다.경남은 새로운 이적생 오스만에게 기대를 걸고 있다. 브라질 출신 오스만은 이번 여름 이적 시장에 브라질 전국 2부리그 CA 브가란치누에서 경남으로 이적했다.오스만은 긴 비행시간 등으로 인한 근육 피로로 저번 경기에는 나서지 않았으나, 이번 상주전에는 출전할 것으로 예상된다. 지난 5월 햄스트링 부상으로 전력에서 이탈한 쿠니모토 또한 이번 경기에 복귀할 전망이다.여름 이적 시장을 통해 경남에 합류한 제리치는 데뷔전을 포함해 두 경기 연속 골을 터뜨리며 경남 팬들을 기쁘게 하고 있다.경남 데뷔 90초 만에 골을 터뜨린 제리치는 “내 골보단 팀의 승리가 중요하다. 개인성과에 집중하고 있지 않으며, 앞으로도 팀 성과에 집중할 것”이라며 반등을 약속했다.경남이 오랜 무승의 사슬을 끊고 승점 3점을 거머쥘 수 있을지 귀추가 주목된다/mcadoo@osen.co.krenter.read.font.util.init();",1
"'팔색조' 류현진, COL 감독 칭찬대로 '리얼 피처'였다 [오!쎈 현장분석]","[OSEN=덴버(미국 콜로라도주), 지형준 기자]4회말 수비를 마치고 다저스 류현진이 더그아웃에서 땀을 닦고 있다. /jpnews@osen.co.kr[OSEN=덴버(미국), 한용섭 기자] 류현진(LA 다저스)이 '쿠어스필드 악몽'을 멋지게 극복했다.경기 전 콜로라도의 버드 블랙 감독은 류현진을 언급하며 ""직구, 슬라이더(커터를 의미), 슬로 커브, 굿 체인지업을 섞어서 던지는데 대단하다. 내 생각에 그는 '투수다. 진짜 투수'다(he is a pitcher. a real pitcher)""라고 칭찬했다.그리고 몇 시간 뒤, 류현진은 상대 감독의 칭찬을 직접 입증해 보였다. 진짜 투수가 어떤 모습인지, 사이영상 레이스 선두주자의 위엄을 보여줬다.류현진은 1일(이하 한국시간) 미국 덴버 쿠어스필드에서 열린 콜로라도 로키스와 원정 경기에 선발 투수로 등판했다. ‘투수들의 무덤’에서 6이닝 3피안타 1볼넷 1탈삼진 무실점으로 호투했다. 80구를 던지고 0-0인 7회 교체되면서 승패없이 물러났지만 승리와 다름없는 호투였다. 쿠어스필드에서 평균자책점을 1.74에서 1.66으로 더욱 낮추다니.80구로 6이닝 3피안타 무실점. 2014년 6월 7일 쿠어스필드 첫 등판에서 6이닝 8피안타(1피홈런) 2실점으로 승리 투수가 된 경기보다 더 값진 투구였다.준비한 게임 플랜이 잘 이뤄졌다. 주무기 체인지업과 함께 비장의 무기 슬라이더를 구사했다. 평소와 다른 구종의 구사였다. 류현진은 경기 후 ""커터보다 스피드가 조금 느리고 각이 큰 슬라이더를 예전부터 던지고 싶었다. 좌타자에게 주효했고, 전체적으로 오늘 잘 됐다. 커터가 87마일 정도 나오는데, 82~83마일대로 찍힌 것이 슬라이더였다""고 설명했다.체인지업, 패스트볼, 커터, 커브에 슬라이더까지 5가지 구종을 현란하게 구사한 것. 콜로라도 타자들은 류현틴의 다양한 패턴에 방망이가 둔해졌다.천적 놀란 아레나도를 3차례 승부에서 모두 잘 막았고, 3~4회 2루타 한 방씩 맞았으나 위기 관리 능력을 보였다. 잘 던지는 류현진을 향해 평소 불안했던 수비의 도움도 있었다.류현진은 선발 투수에게 가장 힘든 1회를 삼자범퇴로 처리하며 힘을 받았다. 까다로운 찰리 블랙몬과 놀란 아레나도를 주무기 체인지업으로 내야 땅볼로 처리했다.3회 1사 2루 위기를 맞았고 블랙몬에게 우전 안타를 허용했으나, 우익수 벨린저가 홈에 정확한 송구로 2루 주자를 태그 아웃시켰다. 기막히는 홈 보살이었다. 수비 덕분에 실점을 모면했다.4회 2사 후 달에게 던진 커터가 약간 높게 몰리면서 우선상 2루타를 맞았다. 1루가 빈 상황에서 상대 타율 5할인 데스먼드와 승부하지 않고 바깥쪽 유인구 볼 4개로 피했다. 이후 상대 타율 1할대인 알론소를 1루수 땅볼로 위기를 넘기는 영리한 '야구 지능'을 선보였다./orange@osen.co.krenter.read.font.util.init();",1
"'섹션TV' 이사배, ""선미·화사 커버 메이크업이 반응 좋아..최고는 장첸""","[OSEN=최나영 기자] ""가장 뜨거웠던 반응은..""오늘(1일) 방송되는 '섹션TV 연예통신'에서는 ‘금손 유튜버’로 불리는 뷰티 크리에이터 이사배의 광고 촬영 현장이 공개된다. 이날 이사배는 직접 디자인한 카드를 보여주며 ‘금손’ 실력을 입증했다.최근 촬영에서 이사배는 크리에이터를 결심하게 된 계기에 대해 “제가 보여줄 수 있는 것들을 마음껏 표현하면 된다고 제안 받았다”라며 “제 성향에 잘 맞는 것 같아서 시작하게 됐다”고 전했다.또한 조회 수가 많이 오르게 된 영상은 연예인 커버 메이크업이었다고 전하며 “선미, 화사 커버 메이크업이 반응이 좋았고 그 중 가장 뜨거웠던 건 장첸”이라며 팬분들에게 감사함을 드러냈다.이사배는 크리에이터로 활동하며 가장 놀라운 제안을 받았던 경험에 대해 “최근 저의 드림가이를 만난 일”이라며, 크리스 헴스워스를 만난 에피소드를 공개했다. 이사배는 “영화 '맨 인 블랙: 인터내셔널' 인터뷰어로 가서 만나게 됐는데 너무 친절히 대해주시더라. 심장이 멎는 줄 알았다”며 진정한 '성덕'(성공한 덕후)임을 알렸다.이날 오후 11시 35분 방송. / nyc@osen.co.kr[사진] MBC, 이사배 개인 SNS 방송 캡처enter.read.font.util.init();",1
"유키스 기섭, 3월 군입대➝8월 ♥︎정유나와 결혼➝2막 응원ing(종합)[Oh!쎈 이슈]","유키스 기섭 SNS[OSEN=선미경 기자] 그룹 유키스 멤버 기섭이 결혼 발표로 근황을 전해 많은 축하를 받고 있다.기섭이 같은 소속사 출신의 연기자 겸 뷰티 모델 정유나와 결혼을 깜짝 발표했다. 자필 편지로 직접 팬들에게 결혼 소식을 전하면서 관심이 쏠린 상황. 기섭은 “모든 걸 바치는 남편이 되겠다”라고 다짐하면 더욱 성숙해진 모습을 약속했다.기섭은 1일 오후 자신의 SNS를 통해 정유나와의 결혼을 발표했다. 기섭은 “제가 평생 함께하고 싶은 사람을 만나게 됐다”라며, “그녀는 제 인생에 있어서 두 번 다시 없을 소중한 사람이다. 오랜 시간 동안 늘 한결같이 저만을 바라봐 준 그녀를 위해 지금부터는 제가 그녀의 행복을 책임지고 싶다”라고 말했다.써드마인드스튜디오,해피메리드컴퍼니,아뜰리에로자,모아위,로더플라워,웨딩디렉터봉드,디바인핸즈,정부자스타일리스트 제공이어 기섭은 “저는 그녀와 아름다운 나날들을 걸어가기 위해 결혼을 약속하게 됐다. 같은 곳을 바라보기로 맹세한 만큼 더 겸손하고 책임감 있는 사람이 되겠다”라며, “항상 저를 사랑해주시고 믿어주신 팬 여러분의 감사한 마음 절대 잊지 않고 행복하게 살겠다”라고 각오를 밝혔다.또 기섭은 “앞으로 새로운 도전과 여러분들 앞에 좋은 모습으로 보답하겠다. 저희 두 사람이 함께하는 아름다운 나날에 축복과 응원을 보내주시면 감사하겠다”라고 당부했다. 팬들에게 직접 소식을 알리면서 또 정유나에 대한 각별한 마음을 담아낸 기섭이었다.무엇보다 기섭은 현재 사회복무요원으로 대체 복무 중으로, 군 복무 중 결혼을 발표해 더 놀라움을 준다. 기섭 역시 사회복무요원 복무 중 결혼 발표가 쉽지 않았지만, 정유나를 향한 각별한 애정으로 결혼을 결심하고 팬들 앞에 나선 것.써드마인드스튜디오,해피메리드컴퍼니,아뜰리에로자,모아위,로더플라워,웨딩디렉터봉드,디바인핸즈,정부자스타일리스트 제공기섭은 지난 3월 21일 논산 육군훈련소를 통해 비공개로 조용히 입소했다. 기섭은 기초군사훈련을 받고 사회복무요원으로 대체 복무를 시작했고, 이 과정에서 정유나와 결혼을 발표하게 되면서 특별한 행보를 이어가게 됐다.유키스 멤버들 중에서 동호와 일라이에 이어서 결혼을 발표해 더 관심을 모으는 상황. 군 복무와 결혼으로 더욱 책임감 있고 성실한, 성숙해진 기섭의 모습이 기대된다는 반응과 축하도 더해지고 있다. 소속사와 계약만료로 유키스를 떠난 기섭이지만, 결혼 이후 더 활짝 필 2막도 기대된다. /seon@osen.co.krenter.read.font.util.init();",1
"""완전 못 알아볼""..리키김, 태태태 3남매 폭풍성장 가족사진 [★SHOT!]","[OSEN=박소영 기자] 방송인 리키김이 몰라보게 폭풍성장한 아이들과 가족사진을 찍었다.리키김은 1일 자신의 인스타그램에 “We r T5 TaeTaeFamily^^”라는 메시지와 함께 “우리 가족은 먹는 것, 여행, 놀기, 웃음, 교회, 눈물, 공유, 사랑, 기도, 점프, 예수님, 춤, 칭찬, 질문, 고함, 페인트, 사람 등을 좋아한다고 나열했다.사진에서 리키김은 아내 류승주와 함께 세 아이와 활짝 웃고 있다. 리키김-류승주 감독은 지난 2016년 방송된 SBS ‘토요일이 좋다-오 마이 베이비’(‘오마베’)에 출연해 큰 사랑을 받은 바 있다.큰 딸 태린, 둘째 아들 태오에 막내 태라까지 폭풍성장한 모습으로 랜선 이모들을 더욱 흐뭇하게 만들고 있다. 지난해 할리우드 진출을 선언한 리키김은 더욱 훈훈해진 외모로 눈길을 끌고 있다./comet568@osen.co.kr[사진] SNSenter.read.font.util.init();",1
"[롤 챌린저스] MVP ‘엣지’ 이호성, “중요한 경기, 부담감 덜기 위해 노력”","[OSEN=강남, 임재형 기자] “중요한 경기였는데, 부담감을 덜기 위해 노력했다”1패를 떠안게 되면 롤 챌린저스 승격강등전 가능성이 매우 높아지는 벼랑 끝 승부에서 MVP가 미소지었다. 소방수로 등판해 역스윕에 공헌한 ‘엣지’ 이호성은 “부담감 덜고, 본 실력을 보여주기 위해 집중했다”며 연패 탈출의 소감을 전했다.MVP는 1일 오후 서울 대치동 프릭업스튜디오에서 벌어진 ‘2019 LOL 챌린저스 코리아(이하 롤 챌린저스)’ 서머 스플릿 bbq와 2라운드 경기에서 2-1로 승리했다. 이 승리로 개막전 승리 후 10연패를 탈출한 MVP는 2승 10패 득실 -11을 기록하고 7위를 유지했다. 롤 챌린저스 승격강등전 탈출 마지노선인 6위 진출의 불씨도 살렸다.경기 후 OSEN과 만난 이호성은 연패 탈출에 대해 묻자 가슴을 쓸어내리며 “롤 챌린저스 승격강등전이 다가온 상황이지만, 부담감을 가지지 않기 위해 노력했다”고 답했다.이호성은 1세트 팀의 패배 이후 ‘소방수’로 투입돼 ‘패승승’ 역스윕에 일조했다. 이호성은 “교체 없이 경기가 진행될 줄 알았다”고 운을 떼며 “갑작스런 투입이었지만, 팀의 승리를 위해 최선을 다했다”고 말했다.이호성 출전 후 MVP의 경기력은 빠르게 살아났다. 함께 교체된 ‘비웨어’ 박수현은 카밀-코르키로 멋진 활약을 펼치며 MOM으로 선정됐으며, ‘리벤저’ 김규석의 실수도 줄어들었다. 이호성은 오늘 경기의 수훈갑으로 박수현, 김규석을 꼽으며 “우리 팀이 주도적인 플레이를 펼칠 수 있는데 큰 도움을 줬다”고 밝혔다.이호성의 목표는 시즌이 끝나기 전까지 자신의 실력을 끌어올리는 것이다. 이호성은 “이번 시즌 결과가 좋지 않지만, 남은 경기 꼭 이기고 마지막까지 폼을 다져 계속 잘할 수 있는 선수가 되겠다. 항상 노력할테니 지켜봐주셨으면 좋겠다”며 팬들에게 당부의 말을 전했다. /lisco@osen.co.krenter.read.font.util.init();",1
"르노삼성자동차, 7월 내수 8,308대...'고맙다 LPG' 올해 월간 최고 실적","르노삼성 QM6 LPe.[OSEN=강희수 기자] 르노삼성자동차(대표이사 도미닉시뇨라)는 지난 7월 내수 8,308대, 수출 7,566대로 총 1만 5,874대의 월간 판매 실적을 올렸다.QM6가 효자였다. QM6는 전년 동기 대비 50% 늘어난 4,262대를 팔았다. 지난 6월 출시한 국내 유일 LPG SUV인 THE NEW QM6 LPe 모델이 2,513대 출고되며 판매 성장을 견인했다.도넛탱크를 단 르노삼성의 LPG 모델도 판매 신장에 한몫했다. LPG 모델은 THE NEW QM6 LPe를 포함해 7월 한달 간 3,471대 판매 돼 전체 판매의 41.8%를 차지했다. 세단인 SM6 LPe와 SM7 LPe는 각각 747대, 211대 판매됐다.가솔린 모델인 GDe의 판매대수는 총 1,359대(THE NEW QM6 1,105대 / QM6 19MY 254대)였다.지난 6월 출시한 THE NEW QM6 GDe의 판매대수 중에서는 최상위 플래그십 브랜드 PREMIERE가 389대(35.2%)로 가장 높은 비중을 차지했다.SM6는 지난 달 1,529대가 판매되어 QM6에 이어 전체 판매의 18.4%를 차지했다.아울러 최근 급속도로 팽창하고 있는 소형 SUV 시장에서 디자인, 연비, 공간성, 가격 경쟁력을 전면에 내세운 QM3는 여름휴가시즌을 맞아 선보인 특별 프로모션에 힘입어 지난해 이후 최다 월간 판매 실적인 900대를 기록했다.르노 브랜드 모델 중 마스터는 지난 달 233대가 출고되었으며, 이 중 버스 판매는 100대였다. 13인승이 60대, 15인승이 40대였다.르노삼성자동차 수출은 북미 수출용 닛산 로그 5,179대, QM6(콜레오스) 2,387대 등 총 7,566대가 지난 달 해외 판매 됐다. 전년 동기와 비교했을 때, 닛산 로그는 42.2% 감소, QM6는 19.6% 증가해 전체적으로는 31% 감소했다. /100c@osen.co.krenter.read.font.util.init();",1
"'공은 안차고 골프만' 베일, 주급 8억 원 받는다...세계 6위","[OSEN=서정환 기자] 축구보다 골프를 좋아하는 가레스 베일이 지네딘 지단 레알 마드리드 감독의 속을 태우고 있다.레알 마드리드는 1일(한국 시간) 페네르바흐체에 5-3으로 승리하며 아우디컵을 마쳤다. 문제는 전날 레알 마드리드가 토트넘과 4강전에서 0-1로 패할 당시 베일이 골프를 즐기는 사진이 잡힌 것.영국과 스페인 언론은 일제히 “베일이 팀에 애정이 없다. 경기시간에 골프를 친 것은 팀에 대한 존경심이 없다는 것”이라고 꼬집었다.대회를 마친 지단은 베일의 골프에 대한 질문이 나오자 “난 그 상황에 대해 잘 모른다. 그 사진을 아직 보지 않아 할말이 없다. 그가 훈련을 잘하고 있길 바란다. 돌아가서 보자”고 답했다.베일이 말이 아닌 행동으로 몸상태를 보여달라는 의미다. 이어 지단은 “베일에게 쉬라고 한 적은 없고, 골프를 하지 말라고 한 적도 없다. 베일은 원하는 것을 할 수 있을만큼 나이가 많다. 이것은 그의 사생활이고, 내가 판단할 문제는 아니다”라고 설명했다.주급 60만 파운드(한화 약 8억 6255만 원)를 받는 베일은 세계에서 여섯 번째로 많은 돈을 받는 축구선수다. 스페인 언론은 “베일이 올 시즌 공을 단 한 번도 차지 않고 그 돈을 받게 생겼다”며 조롱하고 있다. / jasonseo34@osen.co.kr[사진] ⓒGettyimages(무단전재 및 재배포 금지)enter.read.font.util.init();",1
"[Oh!쎈 초점] 상반기 외부 IP로 웃었던 넷마블, 하반기 자체 IP 승부","[OSEN=고용준 기자] 상반기를 국내외 유명 IP(지적재산권)를 활용한 신작들로 시장에 돌풍을 몰고 온 넷마블이 하반기에는 쿵야 캐치마인드를 필두로 자체 IP 강화에 나선다.넷마블은 지난 2일 사전등록을 시작하며 출시에 대한 기대감을 높인 쿵야 캐치마인드를 시작으로 ‘세븐나이츠2’, ‘A3: Still Alive’ 등 자체 IP를 활용한 대작들을 하반기에 출시할 것으로 기대된다.넷마블은 지난 2분기 흥행작들을 잇달아 배출하며 모바일게임 시장의 최강자임을 다시 한번 입증했다.  5월 출시한 ‘더 킹 오브 파이터즈 올스타’로 2019년 신작 첫 단추를 꿴 넷마블은 6월 4일  ‘일곱 개의 대죄: 그랜드 크로스’, 26일 ‘BTS월드’ 등 출시한 신작들을 연달아 글로벌 마켓 인기 및 매출 순위 상위권에 올리면서 성공적인 모습을 보였다.다만 게임업계에서는 넷마블의 상반기 출시 게임들 모두가 외부 IP를 활용한 게임이었다는 점에서 ‘절반의 성공’이라는 평가다.이에 하반기 넷마블은 자체 IP를 활용한 대작들을 대거 선보이면서 남은 절반을 채울 계획이다.하반기 넷마블의 포문을 여는 첫 작품은 캐주얼 그림퀴즈게임 ‘쿵야 캐치마인드’다. ‘쿵야 캐치마인드’는 2002년 출시 후 이용자 600만명에게 큰 사랑을 받은 바 있는 PC게임 ‘캐치마인드’를 모바일로 재해석한 게임이다. 지난 7월 2일 사전 등록을 시작하면서 출시에 대한 기대감이 점차 높아지고 있다.‘캐치마인드’는 특정 제시어를 보고 그린 그림을 다른 이용자가 맞히는 PC그림퀴즈게임으로 넷마블의 장수 인기 타이틀 중 하나다. 특히, 이용자들의 재치있고 창의성 넘치는 아이디어가 담긴 그림들로 게임 외에서도 이슈몰이를 했던만큼 모바일 게임에서도 같은 모습을 보여줄 수 있을지 기대감을 불러일으킨다.그 뒤를 이을 자체 IP 게임으로는 모바일 수집형 RPG 세븐나이츠의 후속작 ‘세븐나이츠2’와 지난 해 지스타2018에서 관람객으로부터 호평을 받았던 ‘A3: Still Alive’가 꼽힌다.‘세븐나이츠2’는 넷마블의 장수 인기작 ‘세븐나이츠’ IP를 활용한 초대형 모바일 MMORPG(다중접속역할수행게임)다. 특히 하나의 영웅만을 집중해 성장하는 기존 MMORPG와 달리, 다양한 영웅을 수집해 그룹 전투를 진행하는 차별화된 게임성이 특징이다.‘A3: 스틸 얼라이브’는 모바일 최초 배틀로얄 MMORPG 장르로 개발 중이다. 전략과 컨트롤로 최후의 1인을 가리는 배틀로얄 방식의 ‘전략 데스매치’와 동시간 전체 서버 이용자와 무차별 PK(대인전)를 즐길 수 있는 ‘전지역 프리 PK’ 등 기존 모바일 MMORPG에서 볼 수 없었던 콘텐츠를 선 보일 예정이다.업계 관계자는 “게임 개발 능력이 이미 검증돼있는 넷마블인만큼 자체 IP 강화에 성공한다면 더욱 고도화된 게임 경쟁력을 갖추게 될 것”이라며 “상반기 높은 퀄리티의 게임들을 연달아 출시하면서 성공적인 모습을 보여준 넷마블이 하반기 흥행몰이에도 성공할지 많은 관심이 모아지고 있다”고 말했다. / scrapper@osen.co.krenter.read.font.util.init();",1
"美 매체, ""손흥민, 아쉽게 올해의 남자 선수 후보 10인 들지 못해""","[OSEN=이인환 기자] ""뛰어났으나, 10인에 들기는 살짝 부족""미국 '블리처리포트 풋볼'은 1일(한국시간) ""손흥민이 아쉽게 2019 더 베스트 국제축구연맹(FIFA) 풋볼 어워즈의 '올해의 남자 선수' 후보에 들지 못했다""고 보도했다.FIFA는 지난달 31일 공식 홈페이지를 통해 ‘2019 더 베스트 FIFA 풋볼 어워즈’ 남자 선수상의 후보 10인을 공개했다. 지난 2018년 FIFA 풋볼 어워즈의 올해의 남자 선수는 루카 모드리치(레알 마드리드)였다.크리스티아누 호날두, 마타이스 데 리흐트(이상 유벤투스), 리오넬 메시, 프랭키 데 용(이상 FC 바르셀로나), 모하메드 살라, 사디오 마네, 버질 반 다이크(이상 리버풀), 에덴 아자르(레알 마드리드), 킬리안 음바페(PSG), 해리 케인(토트넘)이 수상을 두고 다툰다.큰 국제 대회가 없던 시즌인 만큼 유럽축구연맹(UEFA) 챔피언스리그(UCL) 성적이 중요했다. 지난 시즌 UCL 우승팀 리버풀에서 최다 후보인 3명(살라, 반 다이크, 마네)을 배출했다. 아악스 돌풍의 주역들인 데 리히트와 데 용도 이름을 올렸다.지난 시즌 구단 역사상 처음으로 UCL 결승에 올랐던 토트넘에서도 케인이 이름을 올렸다. 아쉽게도 동료 케인과 달리 손흥민의 이름은 볼 수 없었다. 손흥민은 UCL 8강전 맨체스터 시티전 2경기에서 3골을 넣는 괴력으로 팀의 결승행을 이끈 바 있다.블리처리포츠 역시 이러한 손흥민의 활약을 인정하며 아쉽게 '올해의 남자 선수' 후보 10인에 못 들어갔다고 평가한 것이다.이 매체는 손흥민과 함께 알리송(리버풀) - 세르히오 아구에로 - 라힘 스털링 - 베르나르도 실바(이상 맨시티) 총 9인의 선수를 선정하며 '뛰어난 선수들, 그러나 10인에 들기는 살짝 부족했다'고 아쉬움을 나타냈다./mcadoo@osen.co.krenter.read.font.util.init();",1
"'5아웃 세이브' 정우람, 1일 KT전도 불펜 대기 [오!쎈 현장]","[OSEN=수원, 곽영래 기자] 승리를 거둔 한화 정우람이 한용덕 감독과 주먹을 맞대고 있다. / youngrae@osen.co.kr[OSEN=수원, 이상학 기자] 5아웃 세이브를 거둔 정우람이 연투를 준비한다.정우람은 지난달 31일 수원 KT전에서 5-2로 앞선 8회말 1사 1루에 구원등판, 1⅔이닝 2탈삼진 무실점 세이브를 거뒀다. 지난 2017년 8월2일 마산 NC전 이후 2년만의 5아웃 세이브로 34개의 공을 던졌다.정우람은 1일 KT전에도 등판을 대기한다. 한용덕 한화 감독은 이날 경기에 앞서 “정우람은 오늘도 등판 대기한다. 조금 피곤하겠지만 그동안 많이 던지지 않았다. 내일(2일) 휴식도 있어서 불펜 대기할 것이다”고 밝혔다.전날 6이닝 1실점 호투로 8연패를 끊은 선발투수 임준섭의 발견도 한화로선 큰 수확이었다. 한용덕 감독은 “훌륭했다. 볼끝이 지저분한 투수다. 직구가 우타자 몸쪽으로 휘어져 오른손 타자들이 더 치기 어려워 한다”고 칭찬했다.이적 후 처음 등판한 신정락도 ⅓이닝 1볼넷 1실점했지만 가능성을 보여줬다. 한용덕 감독은 “볼넷이 나왔지만 카운트 싸움은 충분히 했다. 볼끝에 힘이 있고, 커브도 굉장히 좋았다. 자신감을 찾을 때까진 짧게 쓰려고 한다. 자신의 볼에 대한 믿음이 생기면 조금 더 길게 갈 수 있을 것이다”고 말했다.한편 한화는 이날 전날과 같은 선발 라인업을 가동한다. /waw@osen.co.krenter.read.font.util.init();",1
'연플리4'가 '연플리'했다..러닝타임 길어져도 조회수는 '잭팟' [Oh!쎈 레터],"[OSEN=심언경 기자] 레전드급 조회수를 자랑하는 웹드라마 '연플리'가 시즌4에서도 심상치 않은 조짐을 보이고 있다.플레이리스트 웹드라마 '연애플레이리스트'(이하 '연플리')는 대학생들의 캠퍼스 로맨스를 풋풋하고 가감 없이 담아낸 작품이다.지난 2017년 3월, 첫 시즌을 시작한 '연플리'는 서연대 16, 17학번 한재인, 강윤, 정지원, 이현승, 김민우, 곽준모의 대학 생활로 시작했다. '연플리'는 리얼한 캠퍼스 라이프부터 풋풋한 사랑 이야기까지 다루며, 구독자들의 이목을 집중시켰다.'연플리'는 기념비적인 조회수와 화제성을 기록하며, 시즌3까지 연이어 히트했다. 시즌4가 공개되기 전 '연플리'의 누적 조회수는 무려 3억 뷰에 달했다. 이에 '연플리'는 웹드라마계 레전드로 손꼽히며, 독보적인 입지를 구축했다.이 가운데 베일을 벗은 '연플리4'는 방영 전부터 폭발적인 반응을 얻었다. 시즌3에 출연하지 않아 아쉬움을 자아냈던 강윤 역의 박정우와 새 캐릭터 서지민 역을 맡은 김새론이 합류 소식을 알렸기 때문.지난 6월 22일 첫 방송된 '연플리4'는 한재인, 강윤, 정지원, 이현승, 김민우, 곽준모의 대학생활 막바지를 중심으로, 새로운 시작을 앞둔 청춘들의 삶을 생생하게 그리고 있다. 이에 '연플리4'는 사랑, 우정, 군입대, 전역 등 다양한 소재를 다루어, 공감대를 더욱 넓혔다는 평을 받고 있다.'연플리4'를 향한 호평은 역시나 조회수가 입증한다. 특히 한재인과 강윤의 재회와 서지민과 박하늘의 썸을 다뤘던 11화는 공개 5시간 만에 100만 뷰를 돌파했고, 전날 공개된 13화는 4시간 만에 타이 기록을 달성하는 등 무서운 상승세를 그리고 있다.두 커플의 로맨스를 그려내야 하는 만큼, '연플리4'의 러닝 타임은 길어졌다. 15분 남짓 되는 방송 시간이 약 24분으로 늘어난 것. 하지만 조회수는 도리어 증가했다. 이는 곧 '연플리4'를 향한 구독자들의 관심도가 더욱 높아졌음을 의미한다.이미 4억 뷰 신화를 달성한 '연플리'다. 시즌4까지 조회수 잭팟을 터트리고 있는 가운데, 또 어떤 신기록을 달성할지 귀추가 주목된다.한편 '연플리4'는 이슬 작가와 유희운 감독이 의기투합한 작품으로, 매주 수, 토요일 페이스북, 유튜브, 네이버TV 등에서 방송된다. /notglasses@osen.co.kr[사진] 플레이리스트enter.read.font.util.init();",1
"천안시청, 강릉 상대로 '6G' 무패 조준",[OSEN=우충원 기자] 천안시청축구단이 오는 8월 2일 단독선두 강릉시청을 상대로 원정경기를 갖는다. 이날 경기는 좋은 흐름을 이어감과 동시에 플레이오프 진출권 도약에 있어 승점 3점 획득이 중요하다.천안과 강릉은 상승기류를 타고 있다. 후반기 ‘무패’를 기록 중인 양 팀의 올 시즌 상대전적은 2전 2승으로 강릉이 우위를 차지했고 통산전적에서도 7승 11무 14패(천안 기준)로 강릉이 우세하다.지난 라운드에서 천안은 어려운 경기 끝에 무승부를 기록해 승점 1점을 쌓았다. 홍승현과 박대훈의 합작으로 동점골이 터졌고 후반 추가시간 종료 직전 득점이 필요한 때에 김창훈이 극적인 데뷔골을 넣었다. 2위까지 노려볼 수 있었던 경기에서 아쉽게 승점 1점 획득에 그친 만큼 이번 라운드에선 꼭 승리를 가져오겠다는 각오다.천안은 후반기 고른 영입으로 숙제였던 득점력을 해결해나가고 있다. 7월 31일 후반기 추가등록이 종료됐고 미드필더 최진수 영입을 마지막으로 여름 이적시장을 마감했다. 특히 김창훈은 첫 선발경기에서 무게감 있는 수비력과 세트 플레이 상황에서 큰 신장을 활용한 헤더 득점까지 성공하며 공격과 수비 모든 면에서 큰 보탬이 됐다.더불어 FC안양에서 임대 온 최승호는 꾸준히 선발 출전하며 활발한 활동량을 보여주고 있다. 공격수 심재민도 교체투입으로 데뷔전을 가지며 예열을 마쳤다.이전 두 번의 만남에서 강릉에 총 세 골을 내줬고 모두 조우진의 발끝에서 완성됐다. 이번 16라운드에선 경고누적으로 인한 출전 불가로 경기에 나서지 못하지만 방심할 수 없는 상황이다. 득점 2위 신영준(15경기 7골)과 김종민(10경기 3골) 등 탄탄한 공격자원이 버티고 있다.16라운드 경기는 24골로 리그 최다득점을 달리는 강릉의 득점포를 효과적으로 차단하는 게 중요할 것이다. 천안의 골문을 단단히 틀어막기 위해선 이용준-김창훈으로 이어지는 중앙수비진의 역할이 클 것으로 보인다. / 10bird@osen.co.kr[사진] 천안시청 제공.enter.read.font.util.init();,1
